District,Block,Gram Panchayat,Village,Beneficiary_Count
Mayurbhanj,Bangiriposi,Bhuasuni,Pandubadi,18
Mayurbhanj,Bangiriposi,Bhuasuni,Purunapani,82
Mayurbhanj,Bangiriposi,Bhuasuni,Ramaharipur,7
Mayurbhanj,Bangiriposi,Bhuasuni,Ranya,9
Mayurbhanj,Bangiriposi,Bhuasuni,Tila,42
Mayurbhanj,Bangiriposi,Brahamangan,Baliadhipa,2
Mayurbhanj,Bangiriposi,Brahamangan,Beguniabandh,1
Mayurbhanj,Bangiriposi,Brahamangan,Brahamangan,2
Mayurbhanj,Bangiriposi,Brahamangan,Chandbil,10
Mayurbhanj,Bangiriposi,Brahamangan,Dantiakacha,3
Mayurbhanj,Bangiriposi,Brahamangan,Ghatakuanri,3
Mayurbhanj,Bangiriposi,Brahamangan,Hatibari,6
Mayurbhanj,Bangiriposi,Brahamangan,Rengalbeda,1
Mayurbhanj,Bangiriposi,Brahmanamara,Chorabandha,24
Mayurbhanj,Bangiriposi,Brahmangaon,Bahutia,16
Mayurbhanj,Bangiriposi,Brahmangaon,Baskitala,8
Mayurbhanj,Bangiriposi,Brahmangaon,Bhagirathipur,5
Mayurbhanj,Bangiriposi,Brahmangaon,Chandbila,5
Mayurbhanj,Bangiriposi,Brahmangaon,Domuhani,14
Mayurbhanj,Bangiriposi,Brahmangaon,Kumbhiramundi,3
Mayurbhanj,Bangiriposi,Brahmangaon,Saharabadi,4
Mayurbhanj,Bangiriposi,Brahmangaon,Shalaghati,26
Mayurbhanj,Bangiriposi,Bramhangaon,Salghaty,30
Mayurbhanj,Bangiriposi,Budhikhamari,Chakdar,23
Mayurbhanj,Bangiriposi,Budhikhamari,Gothanida,25
Mayurbhanj,Bangiriposi,Budhikhamari,Masinabila,48
Mayurbhanj,Bangiriposi,Budhikhamari,Udali,26
Mayurbhanj,Bangiriposi,Chandanpur,Aktapal,6
Mayurbhanj,Bangiriposi,Chandanpur,Bahadurpur,10
Mayurbhanj,Bangiriposi,Chandanpur,Bedhakudar,6
